account_id,label_kor,DB손해보험_연결_전기말,DB손해보험_연결_당기말,DB손해보험_별도_전기말,DB손해보험_별도_당기말,DB손해보험_연결_전기_누적,DB손해보험_별도_2025-03-31_누적,DB손해보험_연결_2025-03-31_누적,DB손해보험_별도_전기_누적,DB손해보험_연결_2025-12-31_단일,DB손해보험_별도_2025-12-31_단일,DB손해보험_별도_2025-03-31,DB손해보험_별도_2024-12-31,DB손해보험_연결_2025-03-31,DB손해보험_별도_당기_단일,DB손해보험_별도_2025-03-31_단일,DB손해보험_연결_당기_단일,DB손해보험_연결_2025-03-31_단일,DB손해보험_연결_2024-12-31,KB생명_연결_당기_단일,KB생명_연결_2025-03-31_누적,KB생명_연결_2025-03-31_단일,KB생명_연결_전기_누적,KB생명_별도_전기_누적,KB생명_별도_당기_단일,KB생명_별도_2025-03-31_누적,KB생명_별도_2025-03-31_단일,KB생명_연결_전기말,KB생명_연결_당기말,KB생명_별도_전기말,KB생명_별도_당기말,KB생명_연결_2025-03-31,KB생명_별도_2025-03-31,KB손해보험_연결_2025-03-31_누적,KB손해보험_별도_당기_단일,KB손해보험_연결_전기_누적,KB손해보험_연결_당기_단일,KB손해보험_별도_2025-03-31_누적,KB손해보험_별도_전기_누적,KB손해보험_별도_2025-03-31_단일,KB손해보험_연결_2025-03-31_단일,KB손해보험_별도_당기말,KB손해보험_연결_당기말,KB손해보험_연결_2025-03-31,KB손해보험_별도_2025-03-31,KB손해보험_연결_전기말,KB손해보험_별도_전기말,교보생명_연결_전기_누적,교보생명_별도_2025-03-31_누적,교보생명_연결_2025-03-31_누적,교보생명_별도_전기_누적,교보생명_연결_2025-03-31_단일,교보생명_연결_당기_단일,교보생명_별도_당기_단일,교보생명_별도_2025-03-31_단일,교보생명_연결_전기말,교보생명_별도_전기말,교보생명_별도_당기말,교보생명_연결_당기말,교보생명_연결_2025-03-31,교보생명_별도_2025-03-31,동양생명_별도_당기말,동양생명_별도_전기말,동양생명_연결_당기말,동양생명_연결_전기말,동양생명_별도_2025-03-31_단일,동양생명_별도_2025-03-31_누적,동양생명_별도_당기_단일,동양생명_별도_전기_누적,동양생명_연결_당기_단일,동양생명_연결_전기_누적,동양생명_연결_2025-03-31_단일,동양생명_연결_2025-03-31_누적,동양생명_별도_2025-03-31,동양생명_연결_2025-03-31,메리츠화재_연결_2025-03-31_누적,메리츠화재_연결_전기_누적,메리츠화재_별도_전기_누적,메리츠화재_별도_2025-03-31_누적,메리츠화재_연결_2025-03-31_단일,메리츠화재_연결_당기_단일,메리츠화재_별도_당기_단일,메리츠화재_별도_2025-03-31_단일,메리츠화재_별도_당기말,메리츠화재_별도_2025-03-31,메리츠화재_연결_당기말,메리츠화재_연결_2025-03-31,메리츠화재_별도_전기말,메리츠화재_연결_전기말,미래에셋생명_별도_당기말,미래에셋생명_별도_2025-03-31,미래에셋생명_연결_당기말,미래에셋생명_연결_2025-03-31,미래에셋생명_별도_전기_누적,미래에셋생명_별도_2025-03-31_누적,미래에셋생명_연결_전기_누적,미래에셋생명_연결_2025-03-31_누적,미래에셋생명_연결_전기말,미래에셋생명_별도_전기말,미래에셋생명_별도_2025-03-31_단일,미래에셋생명_별도_당기_단일,미래에셋생명_연결_당기_단일,미래에셋생명_연결_2025-03-31_단일,삼성생명_연결_전기_누적,삼성생명_별도_전기_누적,삼성생명_별도_2025-03-31_누적,삼성생명_연결_전기말,삼성생명_연결_당기말,삼성생명_별도_전기말,삼성생명_별도_당기말,삼성생명_연결_2025-03-31,삼성생명_별도_2025-03-31,삼성생명_연결_2025-03-31_누적,삼성생명_별도_2024-12-31,삼성생명_연결_2024-12-31,삼성생명_별도_당기_단일,삼성생명_별도_2025-03-31_단일,삼성생명_연결_당기_단일,삼성생명_연결_2025-03-31_단일,삼성생명_연결_2025-12-31_단일,삼성화재_별도_전기말,삼성화재_연결_당기말,삼성화재_연결_전기말,삼성화재_별도_당기말,삼성화재_연결_2025-03-31_누적,삼성화재_연결_전기_누적,삼성화재_별도_2025-03-31_누적,삼성화재_별도_전기_누적,삼성화재_연결_2024-12-31,삼성화재_별도_2025-03-31,삼성화재_별도_2024-12-31,삼성화재_연결_2025-03-31,삼성화재_연결_2025-03-31_단일,삼성화재_별도_당기_단일,삼성화재_별도_2025-03-31_단일,삼성화재_연결_당기_단일,신한라이프생명_별도_전기말,신한라이프생명_별도_당기말,신한라이프생명_연결_당기말,신한라이프생명_연결_전기말,신한라이프생명_연결_전기_누적,신한라이프생명_별도_2025-03-31_누적,신한라이프생명_별도_전기_누적,신한라이프생명_연결_2025-03-31_누적,신한라이프생명_별도_당기_단일,신한라이프생명_별도_2025-03-31_단일,신한라이프생명_연결_2025-03-31_단일,신한라이프생명_연결_당기_단일,신한라이프생명_별도_2025-03-31,신한라이프생명_연결_2025-03-31,한화생명_연결_전기_누적,한화생명_연결_2025-03-31_누적,한화생명_별도_2025-03-31_누적,한화생명_별도_전기_누적,한화생명_연결_당기말,한화생명_별도_전기말,한화생명_별도_당기말,한화생명_연결_전기말,한화생명_별도_2025-12-31_단일,한화생명_별도_2025-03-31_단일,한화생명_별도_당기_단일,한화생명_연결_2025-03-31_단일,한화생명_연결_당기_단일,한화생명_별도_2025-03-31,한화생명_연결_2025-03-31,한화생명_연결_2025-12-31_단일,한화생명_연결_2024-12-31,한화생명_별도_2024-12-31,현대해상_연결_전기_누적,현대해상_연결_2025-03-31_누적,현대해상_별도_전기_누적,현대해상_별도_2025-03-31_누적,현대해상_연결_당기_단일,현대해상_연결_2025-03-31_단일,현대해상_별도_2025-03-31_단일,현대해상_별도_당기_단일,현대해상_연결_당기말,현대해상_별도_2025-03-31,현대해상_연결_2025-03-31,현대해상_별도_당기말,현대해상_연결_전기말,현대해상_별도_전기말,현대해상_별도_2024-12-31,현대해상_연결_2024-12-31
ifrs-full_LeaseLiabilities,리스부채,59599000000,61987000000,37348000000,39390000000,,,,,,,36909000000,34459000000,53068000000,,,,,50547000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36130000000,36619000000,40203000000,40087000000,,,,,,,,,,,,,,,,,,,25405737139,,25405737139,,24090353004,24090353004,36482304168,,43474634120,,,,,,17254092269,12452790473,,,,,,,,338447000000,349577000000,265062000000,268663000000,,,,,,,,,,,107048435839,121443733248,119882564562,103606072115,,,,,104357000000,113647000000,116969000000,104937000000,,,,,66338000000,72749000000,84789000000,77999000000,,,,,,,,,,,,,,,257882000000,36912000000,44233000000,237129000000,,,,,,,,,,,,,,,,,,,71005302743,,,53401018508,71843175789,52519426221,,
ifrs-full_LeasesAsLessorRelatedPartyTransactions,"리스제공자로서 리스, 특수관계자거래",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472395305,205973373,2507803332,3165252469,,,,,,,,,,,,
ifrs-full_Liabilities,부채,63087018000000,62991679000000,49553927000000,48883374000000,,,,,,,,,,,,,,,,,,,,,,,31223509000000,30504143000000,31010346000000,30291203000000,,,,,,,,,,,38464703000000,38600098000000,,,39743922000000,39174763000000,,,,,,,,,139351472340625,120511035106442,119820416316514,139135623806396,,,32635103000000,33781287000000,32650991000000,33798362000000,,,,,,,,,,,,,,,,,,,37264179477233,,37469013529480,,38388473445768,38616548293380,29807737405234,,29880245659493,,,,,,30472730105478,30418680379437,,,,,,,,285850383000000,288123252000000,253531479000000,254056469000000,,,,,,,,,,,73181267241130,76659284933140,75158009988554,74480197568725,,,,,,,,,,,,,53208738000000,51173547000000,51529766000000,53455107000000,,,,,,,,,,,,,,,159962119000000,113307806000000,110609536000000,161910993000000,,,,,,,,,,,,,,,,,,,43911608350308,,,43375029249083,45272134078160,44762387153459,,
ifrs-full_LiabilitiesArisingFromFinancingActivities,재무활동에서 생기는 부채,3769705000000,4336001000000,1532349000000,1534428000000,,,,,,,1534067000000,733398000000,3602453000000,,,,,2549445000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3658521080091,3464433097702,4077819170423,3264327610575,3659135277040,3283240407743,2662734700577,3264452903291
ifrs-full_LiabilityAssetOfDefinedBenefitPlans,순확정급여부채(자산),-38350000000,-31327000000,-26000000000,-18233000000,,,,,,,-42826000000,-48479000000,-38526000000,,,,,-46790000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95369000000,-104149000000,-120256000000,-83720000000,,,,,-85734000000,-54063000000,-64559000000,-71127000000,,,,,,,,,,,,,,,,,,,,,,,304674000000,-31433000000,-37513000000,321038000000,,,,,,-14762000000,316631000000,,314124000000,-18808000000,,,,,,,,,,,,,,,,
ifrs-full_LoansReceived,금융기관 차입금(사채 제외),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4339531000000,4228056000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16250516000000,,,16699296000000,,,,,,,,,,,,,,,,,,,154041955292,,,,149499071183,,,
ifrs-full_LossesOnChangeInFairValueOfDerivatives,파생상품평가손실,,,,,2135370000000,232102000000,322195000000,1409741000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94493000000,,241015000000,,241015000000,,94493000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_NetFinancialAssetsSubjectToOffsettingEnforceableMasterNettingArrangementsOrSimilarAgreements,"상계를 조건으로 하는 순금융자산, 구속력 있는 일괄상계계약 또는 유사한 계약",5836000000,169000000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_NetFinancialAssetsSubjectToOffsettingEnforceableMasterNettingArrangementsOrSimilarAgreementsInStatementOfFinancialPosition,"상계를 조건으로 하는 순금융자산, 재무상태표상의 구속력 있는 일괄상계계약 또는 유사한 계약",1350542000000,458277000000,1310790000000,453580000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_NetFinancialLiabilitiesSubjectToOffsettingEnforceableMasterNettingArrangementsOrSimilarAgreements,"상계를 조건으로하는 순금융부채, 구속력 있는 일괄상계계약 또는 유사한 계약",233577000000,667224000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197024000000,1915974000000,66985000000,210924000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_NetFinancialLiabilitiesSubjectToOffsettingEnforceableMasterNettingArrangementsOrSimilarAgreementsInStatementOfFinancialPosition,"상계를 조건으로하는 순금융부채, 재무상태표상의 구속력 있는 일괄상계계약 또는 유사한 계약",2214468000000,4361941000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7459428000000,10549307000000,5761789000000,8241057000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_NetInvestmentInFinanceLease,금융리스 순투자,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32244000000,32582000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_NominalAmountOfHedgingInstrument,위험회피수단의 명목금액,36150441.00,37071297.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_NoncontrollingInterests,비지배지분,54448000000,57622000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6578000000,,,6323000000,,,,,,,,,,310608149044,,,316807496685,,,,,0,0,,,,,,,,,,,,,,,,,,,,,16604793668,,,15439635961,,,,,,,,,,,,,,,,,,2111022000000,2074937000000,,,,,,,,,,,,,,35598452291,34587371884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2814602000000,,,2748151000000,,,,,,,,,,,,,,,,,,,0,,,,0,,,
ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정 또는 소유주에 대한 분배예정으로 분류된 비유동자산이나 처분자산집단,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350716000,,1350716000,,1350716000,1350716000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7559000000,,,6925000000,,,,,,,,,,,,,,,,,,,,,,,0,,,
ifrs-full_NoncurrentAssetsOtherThanFinancialInstrumentsDeferredTaxAssetsPostemploymentBenefitAssetsAndRightsArisingUnderInsuranceContracts,"금융상품, 이연법인세자산, 퇴직급여자산 및 보험계약에서 발생하는 권리의 취득액을 제외한 비유동자산",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7603975000000,,,7981274000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_NotionalAmount,명목금액,37042306000000,38028378000000,25527315000000,26059068000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_NumberOfSharesAuthorised,수권주식수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000000,,300000000,,,,,,300000000,300000000,,,,,,,,,,,,,,,,,,,,,,,100000000,,100000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_NumberOfSharesIssued,발행주식수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167016189,,167016189,,,,,,198142949,198142949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_OperatingExpense,영업비용,,,,,6692321000000,,5000373000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9504405000000,6083669000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_OtherAssets,기타자산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13558000000,1240000000,13638000000,1364000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720134000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_OtherBorrowings,기타 차입금(사채 제외),,,,,,,,,,,,,,,,,,,,,,,,,,,107460000000,107460000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,750000000000,1160000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_OtherCashAndCashEquivalents,기타현금및현금성자산,730668000000,302367000000,441872000000,147889000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317861000000,206176000000,317861000000,206176000000,,,,,,,,,206176000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_OtherComprehensiveIncome,기타포괄손익,,,,,511453000000,-961545000000,-1262996000000,312850000000,,,,,,312850000000,-961545000000,511453000000,-1262996000000,,22411000000,-335402000000,-335402000000,22411000000,22411000000,22411000000,-335339000000,-335339000000,,,,,,,-624477000000,7812000000,13492000000,13492000000,-624044000000,7812000000,-624044000000,-624477000000,,,,,,,391302992944,-943000241356,-951948605591,402279205320,-951948605591,391302992944,402279205320,-943000241356,,,,,,,,,,,-518820000000,-518820000000,265644000000,265644000000,270412000000,270412000000,-518866000000,-518866000000,,,-435235015960,24157754469,22949227396,-434457509188,-435235015960,24157754469,22949227396,-434457509188,,,,,,,,,,,-92496709883,-110760497340,-90733974706,-111018595054,,,-110760497340,-92496709883,-90733974706,-111018595054,18243136000000,18206593000000,-50651000000,,,,,,,-44608000000,,,18206593000000,-50651000000,18243136000000,-44608000000,,,,,,28340884111,3082381744776,-21063449150,3029958402853,,,,,28340884111,3029958402853,-21063449150,3082381744776,,,,,208651000000,-688713000000,200282000000,-689428000000,200282000000,-688713000000,-689428000000,208651000000,,,841759000000,-1171217000000,-886546000000,700323000000,,,,,,-886546000000,700323000000,-1171217000000,841759000000,,,,,,198911695266,-917380063971,178237208223,-917505435225,198911695266,-917380063971,-917505435225,178237208223,,,,,,,,
ifrs-full_OtherComprehensiveIncomeBeforeTaxFinanceIncomeExpensesFromReinsuranceContractsHeldExcludedFromProfitOrLoss,"세전기타포괄손익, 당기손익에서 제외되는 보유 재보험계약의 금융수익(비용)",,,,,3190000000,1304000000,-6324000000,-6884000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70841000000,-70848000000,28484000000,,,,,,,28699000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_OtherComprehensiveIncomeBeforeTaxInsuranceFinanceIncomeExpensesFromInsuranceContractsIssuedExcludedFromProfitOrLossThatWillBeReclassifiedToProfitOrLoss,"세전기타포괄손익, 당기손익에서 제외되나 당기손익으로 재분류될 발행한 보험계약의 보험금융수익(비용)",,,,,2965021000000,-1729431000000,-2365140000000,2107739000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9044637000000,8999338000000,-5652609000000,,,,,,,-5699928000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,"세후기타포괄손익, 현금흐름위험회피",,,,,,,,,,,,,,,,,,,-36879000000,-1883000000,-1883000000,-36879000000,-36879000000,-36879000000,-1883000000,-1883000000,,,,,,,59353000000,-318861000000,-318861000000,-318861000000,59353000000,-318861000000,59353000000,59353000000,,,,,,,-287259749888,39664583682,39664583682,-287259749888,,,,,,,,,,,,,,,41351000000,41351000000,-114481000000,-114481000000,-114481000000,-114481000000,41351000000,41351000000,,,167532899966,-320231571358,-320231571358,167532899966,167532899966,-320231571358,-320231571358,167532899966,,,,,,,,,,,-114905729434,62495836189,-114905729434,62495836189,,,62495836189,-114905729434,-114905729434,62495836189,-803101000000,-795639000000,226572000000,,,,,,,216227000000,,,-795639000000,226572000000,-803101000000,216227000000,,,,,,-21165128515,-77355572614,-21165128515,-77355572614,,,,,-21165128515,-77355572614,-21165128515,-77355572614,,,,,-206555000000,45143000000,-206555000000,45143000000,-206555000000,45143000000,45143000000,-206555000000,,,-693412000000,297541000000,220069000000,-495451000000,,,,,,220069000000,-495451000000,297541000000,-693412000000,,,,,,-221791103304,7402497308,-221791103304,7402497308,-221791103304,7402497308,7402497308,-221791103304,,,,,,,,
ifrs-full_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,"세후기타포괄손익, 신용위험 변동으로 인한 금융부채의 순공정가치변동",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-297123508,,-491058299,,-491058299,-297123508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,"세후기타포괄손익, 외화환산외환차이",,,,,74538000000,-1059000000,31169000000,30871000000,,,,,,30871000000,-1059000000,74538000000,31169000000,,,,,,,,,,,,,,,,-606000000,2765000000,8445000000,8445000000,-162000000,2765000000,-162000000,-606000000,,,,,,,732831582,,76685752,,76685752,732831582,,,,,,,,,,,,,,,,,,,,,,,-770556448,1198147680,,,-770556448,1198147680,,,,,,,,,,,,,,,,0,,,,,,0,120038000000,,,,,,,,,12321000000,,,,,120038000000,12321000000,,,,,,1320826497,27844123495,-3582891215,-1445028622,,,,,1320826497,-1445028622,-3582891215,27844123495,,,,,8806000000,,,-643000000,,,-643000000,8806000000,,,114873000000,-9401000000,,,,,,,,,,-9401000000,114873000000,,,,,,19412933892,-601914131,7627083700,1913695536,19412933892,-601914131,1913695536,7627083700,,,,,,,,
ifrs-full_OtherComprehensiveIncomeNetOfTaxFinanceIncomeExpensesFromReinsuranceContractsHeldExcludedFromProfitOrLoss,"세후기타포괄손익, 당기손익에서 제외되는 보유 재보험계약의 금융수익(비용)",,,,,2806000000,964000000,-5086000000,-5075000000,,,,,,-5075000000,964000000,2806000000,-5086000000,,4468000000,1993000000,1993000000,4468000000,4468000000,4468000000,1993000000,1993000000,,,,,,,11294000000,-10281000000,-10281000000,-10281000000,11294000000,-10281000000,11294000000,11294000000,,,,,,,2156816540,-6385889011,-6559337999,1811796099,-6559337999,2156816540,1811796099,-6385889011,,,,,,,,,,,11127000000,11127000000,-24761000000,-24761000000,-24761000000,-24761000000,11127000000,11127000000,,,22884680311,-32242498278,-32242498278,22884680311,22884680311,-32242498278,-32242498278,22884680311,,,,,,,,,,,-950070983,-1241479465,-950070983,-1241479465,,,-1241479465,-950070983,-950070983,-1241479465,-51675000000,-51681000000,21490000000,,,,,,,21705000000,,,-51681000000,21490000000,-51675000000,21705000000,,,,,,-1948811731,10307016792,-3018844003,9170520628,,,,,-1948811731,9170520628,-3018844003,10307016792,,,,,-78616000000,-6355000000,-78616000000,-6355000000,-78616000000,-6355000000,-6355000000,-78616000000,,,-1249000000,611000000,-192000000,1622000000,,,,,,-192000000,1622000000,611000000,-1249000000,,,,,,-15560181606,657977877,-15560181606,657977877,-15560181606,657977877,657977877,-15560181606,,,,,,,,
ifrs-full_OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,"세후기타포괄손익, 기타포괄손익-공정가치로 측정되는 금융자산",,,,,-1019472000000,268667000000,398349000000,-641015000000,,,,,,-641015000000,268667000000,-1019472000000,398349000000,,-1001382000000,433121000000,433121000000,-1001382000000,-1001382000000,-1001382000000,433121000000,433121000000,,,,,,,408581000000,-928619000000,-928619000000,-928619000000,408582000000,-928619000000,408582000000,408581000000,,,,,,,-2307982468874,883905561868,893810336067,-2269108424206,893810336067,-2307982468874,-2269108424206,883905561868,,,,,,,,,,,176935000000,176935000000,-692055000000,-692055000000,-692055000000,-692055000000,176935000000,176935000000,,,451763448455,-888246968687,-888251300873,451766542873,451763448455,-888246968687,-888251300873,451766542873,,,,,,,,,,,-563844856451,294887487859,-563844856451,294887487859,,,294887487859,-563844856451,-563844856451,294887487859,-4922695000000,-4778160000000,2019250000000,,,,,,,2048317000000,,,-4778160000000,2019250000000,-4922695000000,2048317000000,,,,,,314590146922,-822659839416,314533936936,-822172903485,,,,,314590146922,-822172903485,314533936936,-822659839416,,,,,-1550844000000,686575000000,-1550815000000,686660000000,-1550815000000,686575000000,686660000000,-1550844000000,,,-2728650000000,1262401000000,985573000000,-2153698000000,,,,,,985573000000,-2153698000000,1262401000000,-2728650000000,,,,,,-1228726546071,407007992612,-1227488869526,406084874248,-1228726546071,407007992612,406084874248,-1227488869526,,,,,,,,
